,Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Account_Status,Branch_ID,Opening_Channel
5277,A005278,C04089,CURRENT,2022-10-13,31016.78,ACTIVE,BR028,ONLINE
5278,A005279,C04090,SALARY,2023-10-22,18126.37,CLOSED,BR016,BRANCH
5279,A005280,C04091,CURRENT,2024-08-15,31707.64,DORMANT,BR023,AGENT
5280,A005281,C04092,FIXED DEPOSIT,2019-12-08,43606.93,CLOSED,BR012,ONLINE
5281,A005282,C04093,SAVINGS,2024-01-06,65522.84,CLOSED,BR021,AGENT
5282,A005283,C04094,CURRENT,2018-10-26,117985.23,ACTIVE,BR004,ONLINE
5283,A005284,C04094,FIXED DEPOSIT,2017-04-29,10766.15,DORMANT,BR004,ONLINE
5284,A005285,C04094,SALARY,2020-05-12,19984.24,ACTIVE,BR004,AGENT
5285,A005286,C04095,FIXED DEPOSIT,2018-06-01,23746.61,CLOSED,BR025,ONLINE
5286,A005287,C04096,CURRENT,2024-05-23,207509.51,ACTIVE,BR004,ONLINE
5287,A005288,C04097,CURRENT,2023-02-20,33904.43,DORMANT,BR010,ONLINE
5288,A005289,C04098,FIXED DEPOSIT,2018-10-17,28199.49,ACTIVE,BR020,AGENT
5289,A005290,C04099,SAVINGS,2018-09-14,90922.58,ACTIVE,BR014,BRANCH
5290,A005291,C04099,CURRENT,2024-01-24,1005.09,CLOSED,BR014,AGENT
5291,A005292,C04100,CURRENT,2026-04-23,11108.19,CLOSED,BR021,AGENT
5292,A005293,C04101,FIXED DEPOSIT,2024-06-06,187076.62,ACTIVE,BR012,BRANCH
5293,A005294,C04101,CURRENT,2017-07-12,15093.62,DORMANT,BR012,BRANCH
5294,A005295,C04101,SALARY,2018-06-25,18908.49,CLOSED,BR012,AGENT
5295,A005296,C04102,CURRENT,2025-04-19,68393.32,ACTIVE,BR026,AGENT
5296,A005297,C04102,SALARY,2017-12-29,24438.94,CLOSED,BR026,AGENT
5297,A005298,C04103,SAVINGS,2024-01-22,3497.28,DORMANT,BR022,AGENT
5298,A005299,C04104,FIXED DEPOSIT,2019-03-31,408630.79,DORMANT,BR010,AGENT
5299,A005300,C04104,SAVINGS,2020-03-30,46520.12,DORMANT,BR010,AGENT
5300,A005301,C04105,SAVINGS,2023-06-09,18434.86,ACTIVE,BR021,ONLINE
5301,A005302,C04106,SAVINGS,2021-10-03,29828.3,DORMANT,BR029,ONLINE
5302,A005303,C04107,SAVINGS,2024-12-24,62283.44,CLOSED,BR008,ONLINE
5303,A005304,C04108,FIXED DEPOSIT,2022-01-01,234356.45,DORMANT,BR023,ONLINE
5304,A005305,C04108,SAVINGS,2024-12-16,73366.93,DORMANT,BR023,BRANCH
5305,A005306,C04109,CURRENT,2024-11-05,60938.71,CLOSED,BR012,ONLINE
5306,A005307,C04110,SALARY,2017-01-11,6386.62,ACTIVE,BR028,BRANCH
5307,A005308,C04111,FIXED DEPOSIT,2019-06-02,93621.76,ACTIVE,BR023,ONLINE
5308,A005309,C04112,SAVINGS,2019-05-28,35370.34,CLOSED,BR029,ONLINE
5309,A005310,C04113,CURRENT,2019-10-27,64877.44,DORMANT,BR010,ONLINE
5310,A005311,C04113,SAVINGS,2025-07-03,64210.42,ACTIVE,BR010,ONLINE
5311,A005312,C04114,CURRENT,2017-12-23,17794.63,ACTIVE,BR028,AGENT
5312,A005313,C04114,FIXED DEPOSIT,2021-06-25,10000.0,ACTIVE,BR028,BRANCH
5313,A005314,C04115,CURRENT,2018-01-31,15732.75,ACTIVE,BR002,ONLINE
5314,A005315,C04116,SALARY,2024-11-01,12964.42,ACTIVE,BR010,BRANCH
5315,A005316,C04117,FIXED DEPOSIT,2021-09-29,29430.0,ACTIVE,BR023,ONLINE
5316,A005317,C04117,FIXED DEPOSIT,2020-11-03,52766.49,DORMANT,BR023,AGENT
5317,A005318,C04118,CURRENT,2018-11-25,53376.27,ACTIVE,BR015,AGENT
5318,A005319,C04118,SAVINGS,2025-09-16,12951.99,DORMANT,BR015,ONLINE
5319,A005320,C04119,SAVINGS,2023-03-25,20155.14,CLOSED,BR007,BRANCH
5320,A005321,C04120,SALARY,2017-07-22,82890.09,DORMANT,BR024,AGENT
5321,A005322,C04121,SAVINGS,2024-08-31,7095.73,DORMANT,BR011,BRANCH
5322,A005323,C04122,SALARY,2018-10-19,8182.85,ACTIVE,BR010,AGENT
5323,A005324,C04123,SALARY,2021-09-06,21509.02,CLOSED,BR010,ONLINE
5324,A005325,C04124,CURRENT,2024-03-16,29980.37,ACTIVE,BR015,ONLINE
5325,A005326,C04125,SALARY,2023-09-03,58774.44,ACTIVE,BR015,BRANCH
5326,A005327,C04125,FIXED DEPOSIT,2025-02-26,217569.71,DORMANT,BR015,AGENT
5327,A005328,C04125,SAVINGS,2017-06-22,117745.6,ACTIVE,BR015,ONLINE
5328,A005329,C04126,SAVINGS,2022-09-23,7307.05,ACTIVE,BR009,AGENT
5329,A005330,C04127,SALARY,2024-06-22,16244.54,CLOSED,BR019,AGENT
5330,A005331,C04127,SAVINGS,2017-03-16,66987.58,ACTIVE,BR019,BRANCH
5331,A005332,C04128,SAVINGS,2017-02-18,31916.61,CLOSED,BR013,AGENT
5332,A005333,C04128,CURRENT,2025-08-09,73585.49,ACTIVE,BR013,AGENT
5333,A005334,C04128,SAVINGS,2018-10-25,21909.89,CLOSED,BR013,BRANCH
5334,A005335,C04129,CURRENT,2023-11-13,10699.53,CLOSED,BR023,ONLINE
5335,A005336,C04130,SAVINGS,2020-11-06,43906.62,ACTIVE,BR018,ONLINE
5336,A005337,C04131,FIXED DEPOSIT,2024-05-25,43033.47,ACTIVE,BR010,ONLINE
5337,A005338,C04131,CURRENT,2021-01-27,243030.21,DORMANT,BR010,BRANCH
5338,A005339,C04132,CURRENT,2026-06-06,11662.95,ACTIVE,BR017,BRANCH
5339,A005340,C04132,CURRENT,2020-01-20,11585.96,ACTIVE,BR017,ONLINE
5340,A005341,C04132,SALARY,2020-05-21,30160.53,ACTIVE,BR017,AGENT
5341,A005342,C04133,SAVINGS,2020-09-02,2886.45,ACTIVE,BR019,ONLINE
5342,A005343,C04134,SAVINGS,2022-05-20,3488.69,DORMANT,BR002,AGENT
5343,A005344,C04134,CURRENT,2024-02-17,5457.43,DORMANT,BR002,AGENT
5344,A005345,C04135,SAVINGS,2022-09-18,19276.71,ACTIVE,BR014,BRANCH
5345,A005346,C04136,SALARY,2023-07-13,42977.92,CLOSED,BR007,ONLINE
5346,A005347,C04136,CURRENT,2020-04-21,5391.73,CLOSED,BR007,BRANCH
5347,A005348,C04137,FIXED DEPOSIT,2023-03-04,183283.11,ACTIVE,BR009,ONLINE
5348,A005349,C04138,SAVINGS,2024-03-31,166557.2,ACTIVE,BR029,BRANCH
5349,A005350,C04138,CURRENT,2019-02-10,2975.76,ACTIVE,BR029,ONLINE
5350,A005351,C04138,FIXED DEPOSIT,2023-11-08,18285.97,ACTIVE,BR029,ONLINE
5351,A005352,C04139,CURRENT,2024-10-09,13714.6,DORMANT,BR017,AGENT
5352,A005353,C04140,SAVINGS,2021-08-04,61026.22,ACTIVE,BR001,ONLINE
5353,A005354,C04141,FIXED DEPOSIT,2018-06-09,26131.32,DORMANT,BR003,BRANCH
5354,A005355,C04142,SAVINGS,2017-06-10,14242.81,ACTIVE,BR001,AGENT
5355,A005356,C04143,SAVINGS,2017-05-29,10018.84,ACTIVE,BR024,BRANCH
5356,A005357,C04143,CURRENT,2024-05-03,15733.64,ACTIVE,BR024,AGENT
5357,A005358,C04143,CURRENT,2020-03-18,19408.14,DORMANT,BR024,ONLINE
5358,A005359,C04144,CURRENT,2021-08-27,12143.43,ACTIVE,BR014,ONLINE
5359,A005360,C04145,FIXED DEPOSIT,2019-07-19,46538.87,DORMANT,BR024,AGENT
5360,A005361,C04146,SAVINGS,2019-11-24,9172.68,DORMANT,BR026,AGENT
5361,A005362,C04147,CURRENT,2019-10-15,50044.06,ACTIVE,BR006,BRANCH
5362,A005363,C04148,FIXED DEPOSIT,2019-03-03,16464.37,ACTIVE,BR026,BRANCH
5363,A005364,C04148,CURRENT,2023-06-12,186132.85,DORMANT,BR026,AGENT
5364,A005365,C04148,SAVINGS,2018-08-18,10105.16,ACTIVE,BR026,ONLINE
5365,A005366,C04149,SAVINGS,2022-04-14,241453.69,CLOSED,BR019,AGENT
5366,A005367,C04150,SALARY,2017-08-21,22188.3,DORMANT,BR011,BRANCH
5367,A005368,C04151,FIXED DEPOSIT,2019-06-01,151115.86,ACTIVE,BR030,BRANCH
5368,A005369,C04151,SALARY,2018-08-04,7292.49,DORMANT,BR030,BRANCH
5369,A005370,C04152,SAVINGS,2020-12-01,35025.36,DORMANT,BR017,ONLINE
5370,A005371,C04153,SAVINGS,2021-05-24,18856.77,DORMANT,BR012,ONLINE
5371,A005372,C04154,SAVINGS,2017-09-14,118758.01,DORMANT,BR022,BRANCH
5372,A005373,C04154,SAVINGS,2018-12-25,9260.63,ACTIVE,BR022,ONLINE
5373,A005374,C04155,FIXED DEPOSIT,2022-04-13,288064.6,ACTIVE,BR025,ONLINE
5374,A005375,C04155,FIXED DEPOSIT,2020-08-17,18454.53,ACTIVE,BR025,AGENT
5375,A005376,C04156,SALARY,2020-11-26,3971.29,DORMANT,BR021,ONLINE
5376,A005377,C04157,CURRENT,2021-04-19,36335.39,CLOSED,BR014,AGENT
5377,A005378,C04158,SAVINGS,2020-05-06,40865.63,DORMANT,BR004,BRANCH
5378,A005379,C04159,SAVINGS,2021-10-01,2979.93,ACTIVE,BR023,ONLINE
5379,A005380,C04160,FIXED DEPOSIT,2023-01-11,67588.51,ACTIVE,BR030,BRANCH
5380,A005381,C04160,SAVINGS,2022-07-15,103761.91,ACTIVE,BR030,BRANCH
5381,A005382,C04161,CURRENT,2019-06-18,22760.95,CLOSED,BR025,AGENT
5382,A005383,C04161,FIXED DEPOSIT,2024-09-11,32834.94,CLOSED,BR025,AGENT
5383,A005384,C04162,CURRENT,2024-07-06,39201.08,ACTIVE,BR017,AGENT
5384,A005385,C04162,CURRENT,2022-07-12,14664.52,DORMANT,BR017,BRANCH
5385,A005386,C04163,SALARY,2020-02-26,28725.18,DORMANT,BR030,BRANCH
5386,A005387,C04164,SAVINGS,2025-04-02,18974.38,ACTIVE,BR017,ONLINE
5387,A005388,C04164,FIXED DEPOSIT,2024-09-09,88535.43,ACTIVE,BR017,ONLINE
5388,A005389,C04165,SALARY,2019-01-29,6547.54,ACTIVE,BR022,BRANCH
5389,A005390,C04166,SAVINGS,2021-11-16,21538.84,ACTIVE,BR012,BRANCH
5390,A005391,C04166,SAVINGS,2022-09-19,21408.17,ACTIVE,BR012,AGENT
5391,A005392,C04167,CURRENT,2018-02-23,9800.63,CLOSED,BR026,BRANCH
5392,A005393,C04168,SALARY,2017-01-14,-5000.0,CLOSED,BR005,ONLINE
5393,A005394,C04169,SAVINGS,2020-01-22,49322.84,DORMANT,BR021,BRANCH
5394,A005395,C04170,CURRENT,2018-06-21,60354.19,DORMANT,BR005,AGENT
5395,A005396,C04171,SAVINGS,2025-07-06,14411.93,ACTIVE,BR023,ONLINE
5396,A005397,C04172,SALARY,2020-02-20,138299.57,ACTIVE,BR008,AGENT
5397,A005398,C04172,SALARY,2020-04-07,12983.12,CLOSED,BR008,ONLINE
5398,A005399,C04173,SALARY,2022-01-07,7734.57,ACTIVE,BR029,AGENT
5399,A005400,C04174,SALARY,2023-08-08,548225.47,CLOSED,BR003,AGENT
5400,A005401,C04175,CURRENT,2020-06-27,53476.01,ACTIVE,BR005,BRANCH
5401,A005402,C04175,CURRENT,2021-04-02,34638.38,DORMANT,BR005,BRANCH
5402,A005403,C04176,SAVINGS,2019-09-29,43759.05,CLOSED,BR029,ONLINE
5403,A005404,C04177,FIXED DEPOSIT,2018-05-04,195221.25,CLOSED,BR013,AGENT
5404,A005405,C04177,SALARY,2025-03-18,28779.44,CLOSED,BR013,AGENT
5405,A005406,C04178,CURRENT,2018-01-24,12252.15,CLOSED,BR017,AGENT
5406,A005407,C04179,SALARY,2020-11-06,84929.26,DORMANT,BR004,ONLINE
5407,A005408,C04180,SAVINGS,2022-08-04,23235.23,ACTIVE,BR025,ONLINE
5408,A005409,C04181,CURRENT,2025-03-25,9303.71,ACTIVE,BR007,AGENT
5409,A005410,C04182,CURRENT,2021-04-13,6115.69,CLOSED,BR017,AGENT
5410,A005411,C04183,SALARY,2017-11-19,37540.76,ACTIVE,BR012,BRANCH
5411,A005412,C04184,CURRENT,2022-02-22,4325.2,ACTIVE,BR030,AGENT
5412,A005413,C04185,CURRENT,2024-07-09,34224.55,ACTIVE,BR030,BRANCH
5413,A005414,C04186,SALARY,2019-12-08,2783.9,DORMANT,BR028,BRANCH
5414,A005415,C04187,CURRENT,2020-08-15,41342.23,ACTIVE,BR024,BRANCH
5415,A005416,C04188,SALARY,2026-01-30,9416.5,CLOSED,BR019,AGENT
5416,A005417,C04189,FIXED DEPOSIT,2019-06-25,151836.86,CLOSED,BR020,AGENT
5417,A005418,C04189,CURRENT,2026-05-26,10171.44,ACTIVE,BR020,BRANCH
5418,A005419,C04190,SAVINGS,2022-06-09,9676.32,ACTIVE,BR019,ONLINE
5419,A005420,C04190,CURRENT,2017-06-19,79293.61,CLOSED,BR019,AGENT
5420,A005421,C04190,CURRENT,2019-05-09,232460.99,ACTIVE,BR019,BRANCH
5421,A005422,C04191,FIXED DEPOSIT,2018-09-01,38767.63,ACTIVE,BR017,ONLINE
5422,A005423,C04192,FIXED DEPOSIT,2017-04-24,51930.43,CLOSED,BR029,ONLINE
5423,A005424,C04193,CURRENT,2023-11-02,13651.76,ACTIVE,BR018,BRANCH
5424,A005425,C04194,CURRENT,2026-05-20,5457.35,ACTIVE,BR001,ONLINE
5425,A005426,C04194,CURRENT,2021-09-03,7398.29,ACTIVE,BR001,ONLINE
5426,A005427,C04195,SAVINGS,2022-03-24,16906.76,ACTIVE,BR030,AGENT
5427,A005428,C04196,SAVINGS,2017-01-08,2077.95,ACTIVE,BR029,BRANCH
5428,A005429,C04197,FIXED DEPOSIT,2017-06-22,40226.16,ACTIVE,BR008,ONLINE
5429,A005430,C04197,SALARY,2022-02-07,45868.05,ACTIVE,BR008,ONLINE
5430,A005431,C04197,SAVINGS,2018-05-09,17846.03,CLOSED,BR008,ONLINE
5431,A005432,C04198,FIXED DEPOSIT,2022-04-09,256119.76,CLOSED,BR006,ONLINE
5432,A005433,C04199,SAVINGS,2017-01-03,13856.48,CLOSED,BR025,ONLINE
5433,A005434,C04200,CURRENT,2018-09-28,76786.32,DORMANT,BR003,BRANCH
5434,A005435,C04200,CURRENT,2019-01-11,22832.65,ACTIVE,BR003,ONLINE
5435,A005436,C04201,SAVINGS,2022-10-07,43838.28,ACTIVE,BR006,BRANCH
5436,A005437,C04202,CURRENT,2020-06-01,9153.36,DORMANT,BR019,AGENT
5437,A005438,C04203,SALARY,2020-05-21,150187.39,DORMANT,BR009,ONLINE
5438,A005439,C04204,CURRENT,2023-04-08,133071.93,CLOSED,BR011,AGENT
5439,A005440,C04205,FIXED DEPOSIT,2026-01-12,40163.72,ACTIVE,BR011,BRANCH
5440,A005441,C04205,CURRENT,2017-03-11,5260.17,CLOSED,BR011,AGENT
5441,A005442,C04206,FIXED DEPOSIT,2024-03-29,31794.96,ACTIVE,BR018,ONLINE
5442,A005443,C04207,SAVINGS,2018-06-18,6313.6,ACTIVE,BR002,BRANCH
5443,A005444,C04208,SAVINGS,2024-05-10,20431.74,DORMANT,BR011,AGENT
5444,A005445,C04209,SAVINGS,2023-10-07,9885.88,ACTIVE,BR023,AGENT
5445,A005446,C04209,CURRENT,2017-07-07,16527.13,CLOSED,BR023,ONLINE
5446,A005447,C04210,CURRENT,2020-07-27,313243.95,ACTIVE,BR006,AGENT
5447,A005448,C04211,CURRENT,2026-05-29,10020.24,CLOSED,BR030,BRANCH
5448,A005449,C04212,CURRENT,2021-04-26,19681.92,CLOSED,BR026,AGENT
5449,A005450,C04213,FIXED DEPOSIT,2023-03-16,59553.74,ACTIVE,BR022,ONLINE
5450,A005451,C04214,SALARY,2018-02-20,8114.92,ACTIVE,BR027,AGENT
5451,A005452,C04215,SAVINGS,2025-04-25,9204.88,ACTIVE,BR017,BRANCH
5452,A005453,C04216,FIXED DEPOSIT,2022-02-15,34881.29,CLOSED,BR009,BRANCH
5453,A005454,C04216,FIXED DEPOSIT,2022-01-09,46531.6,DORMANT,BR009,ONLINE
5454,A005455,C04217,SALARY,2023-12-19,6542.39,ACTIVE,BR019,BRANCH
5455,A005456,C04218,FIXED DEPOSIT,2018-12-23,39184.39,ACTIVE,BR024,ONLINE
5456,A005457,C04219,SAVINGS,2021-05-12,84490.87,ACTIVE,BR002,BRANCH
5457,A005458,C04219,CURRENT,2023-07-09,94114.28,CLOSED,BR002,ONLINE
5458,A005459,C04220,FIXED DEPOSIT,2023-03-04,82571.56,ACTIVE,BR005,BRANCH
5459,A005460,C04221,CURRENT,2020-12-13,12150.38,CLOSED,BR004,ONLINE
5460,A005461,C04222,CURRENT,2021-10-15,43591.15,ACTIVE,BR023,AGENT
5461,A005462,C04223,SALARY,2017-07-30,121640.8,DORMANT,BR028,AGENT
5462,A005463,C04224,SALARY,2020-03-25,78877.15,DORMANT,BR026,ONLINE
5463,A005464,C04225,CURRENT,2023-03-25,45195.31,DORMANT,BR004,ONLINE
5464,A005465,C04225,SALARY,2023-04-07,5822.81,CLOSED,BR004,ONLINE
5465,A005466,C04226,FIXED DEPOSIT,2018-03-21,25733.23,DORMANT,BR028,BRANCH
5466,A005467,C04227,CURRENT,2022-04-24,78143.29,ACTIVE,BR024,AGENT
5467,A005468,C04227,SAVINGS,2026-05-05,30753.05,DORMANT,BR024,AGENT
5468,A005469,C04228,SAVINGS,2021-09-18,13407.3,ACTIVE,BR005,AGENT
5469,A005470,C04229,SAVINGS,2026-02-27,274059.82,CLOSED,BR016,BRANCH
5470,A005471,C04230,SAVINGS,2018-09-24,29542.36,ACTIVE,BR025,AGENT
5471,A005472,C04231,FIXED DEPOSIT,2022-10-04,44548.23,ACTIVE,BR006,AGENT
5472,A005473,C04231,CURRENT,2019-02-05,41643.37,CLOSED,BR006,ONLINE
5473,A005474,C04232,FIXED DEPOSIT,2024-02-10,84836.35,ACTIVE,BR006,ONLINE
5474,A005475,C04233,FIXED DEPOSIT,2019-07-14,39960.26,CLOSED,BR020,AGENT
5475,A005476,C04234,CURRENT,2020-03-08,28889.03,DORMANT,BR026,AGENT
5476,A005477,C04235,FIXED DEPOSIT,2023-06-30,25018.03,DORMANT,BR014,BRANCH
5477,A005478,C04236,CURRENT,2017-04-01,4300.32,DORMANT,BR006,BRANCH
5478,A005479,C04236,CURRENT,2021-10-03,20026.81,CLOSED,BR006,BRANCH
5479,A005480,C04237,SAVINGS,2025-03-16,12998.78,ACTIVE,BR021,BRANCH
5480,A005481,C04237,SALARY,2021-01-04,40556.37,DORMANT,BR021,ONLINE
5481,A005482,C04238,FIXED DEPOSIT,2026-06-09,85046.12,ACTIVE,BR009,AGENT
5482,A005483,C04239,CURRENT,2019-04-06,51787.44,DORMANT,BR016,BRANCH
5483,A005484,C04240,FIXED DEPOSIT,2021-03-22,59309.16,CLOSED,BR012,ONLINE
5484,A005485,C04241,FIXED DEPOSIT,2017-05-27,145309.53,ACTIVE,BR009,BRANCH
5485,A005486,C04241,SAVINGS,2020-06-15,30536.68,CLOSED,BR009,BRANCH
5486,A005487,C04241,SAVINGS,2021-01-20,60558.79,CLOSED,BR009,AGENT
5487,A005488,C04242,CURRENT,2025-06-26,16742.67,DORMANT,BR001,AGENT
5488,A005489,C04242,SAVINGS,2025-02-10,5724.99,ACTIVE,BR001,AGENT
5489,A005490,C04243,CURRENT,2025-09-01,3239.87,ACTIVE,BR011,BRANCH
5490,A005491,C04243,FIXED DEPOSIT,2022-07-20,34274.26,CLOSED,BR011,BRANCH
5491,A005492,C04244,FIXED DEPOSIT,2018-09-01,63799.21,ACTIVE,BR018,ONLINE
5492,A005493,C04245,SALARY,2023-10-09,4157.32,ACTIVE,BR019,AGENT
5493,A005494,C04246,CURRENT,2020-10-23,8333.22,CLOSED,BR006,AGENT
5494,A005495,C04246,FIXED DEPOSIT,2017-12-19,162277.25,ACTIVE,BR006,ONLINE
5495,A005496,C04246,SAVINGS,2024-12-30,1867.97,ACTIVE,BR006,BRANCH
5496,A005497,C04247,SAVINGS,2021-01-25,50261.2,CLOSED,BR005,BRANCH
5497,A005498,C04248,SAVINGS,2021-12-01,14292.39,CLOSED,BR029,BRANCH
5498,A005499,C04249,CURRENT,2020-11-28,104930.07,ACTIVE,BR015,BRANCH
5499,A005500,C04250,CURRENT,2017-07-16,109029.36,ACTIVE,BR014,BRANCH
5500,A005501,C04250,SAVINGS,2019-12-23,16791.27,ACTIVE,BR014,AGENT
5501,A005502,C04251,FIXED DEPOSIT,2019-10-10,25441.32,CLOSED,BR027,BRANCH
5502,A005503,C04252,CURRENT,2017-11-10,27132.16,DORMANT,BR026,ONLINE
5503,A005504,C04253,SAVINGS,2021-03-16,45706.61,CLOSED,BR023,ONLINE
5504,A005505,C04254,FIXED DEPOSIT,2024-10-19,52297.25,ACTIVE,BR012,BRANCH
5505,A005506,C04255,SAVINGS,2019-12-25,68977.55,ACTIVE,BR030,ONLINE
5506,A005507,C04256,FIXED DEPOSIT,2017-03-04,16712.18,DORMANT,BR003,BRANCH
5507,A005508,C04257,FIXED DEPOSIT,2022-08-05,41380.03,DORMANT,BR013,ONLINE
5508,A005509,C04257,FIXED DEPOSIT,2019-08-29,197320.18,ACTIVE,BR013,ONLINE
5509,A005510,C04258,CURRENT,2018-11-15,30863.24,CLOSED,BR020,AGENT
5510,A005511,C04259,FIXED DEPOSIT,2022-07-01,29807.66,DORMANT,BR019,AGENT
5511,A005512,C04260,SALARY,2019-05-10,165986.56,ACTIVE,BR028,ONLINE
5512,A005513,C04261,SALARY,2018-09-27,8066.1,CLOSED,BR027,AGENT
5513,A005514,C04262,CURRENT,2024-12-22,28365.39,ACTIVE,BR020,AGENT
5514,A005515,C04262,CURRENT,2025-06-09,19984.65,DORMANT,BR020,BRANCH
5515,A005516,C04263,CURRENT,2020-09-03,9000.3,DORMANT,BR001,BRANCH
5516,A005517,C04264,CURRENT,2020-07-14,30022.49,ACTIVE,BR018,AGENT
5517,A005518,C04265,CURRENT,2019-08-25,84808.05,CLOSED,BR014,ONLINE
5518,A005519,C04265,CURRENT,2020-07-08,38795.29,ACTIVE,BR014,ONLINE
5519,A005520,C04265,CURRENT,2020-11-06,15036.46,ACTIVE,BR014,ONLINE
5520,A005521,C04266,SAVINGS,2018-03-20,17643.94,ACTIVE,BR012,ONLINE
5521,A005522,C04267,CURRENT,2018-12-06,99050.02,ACTIVE,BR015,ONLINE
5522,A005523,C04268,FIXED DEPOSIT,2019-02-28,33654.23,ACTIVE,BR030,BRANCH
5523,A005524,C04268,CURRENT,2024-03-22,28339.11,DORMANT,BR030,BRANCH
5524,A005525,C04269,SAVINGS,2018-07-23,184229.62,ACTIVE,BR005,BRANCH
5525,A005526,C04270,FIXED DEPOSIT,2017-12-20,159454.03,ACTIVE,BR019,AGENT
5526,A005527,C04271,SALARY,2018-05-30,18162.55,DORMANT,BR027,AGENT
5527,A005528,C04272,SALARY,2020-06-11,103065.71,ACTIVE,BR004,ONLINE
5528,A005529,C04273,SAVINGS,2022-10-13,8165.65,ACTIVE,BR005,BRANCH
5529,A005530,C04273,SALARY,2017-02-20,53679.36,ACTIVE,BR005,ONLINE
5530,A005531,C04274,SAVINGS,2024-07-19,3787.39,DORMANT,BR011,AGENT
5531,A005532,C04275,SALARY,2018-11-25,66553.54,ACTIVE,BR010,ONLINE
5532,A005533,C04276,SALARY,2021-09-04,50309.14,DORMANT,BR027,BRANCH
5533,A005534,C04276,SAVINGS,2022-09-13,7910.48,DORMANT,BR027,BRANCH
5534,A005535,C04276,CURRENT,2017-07-21,7621.07,ACTIVE,BR027,ONLINE
5535,A005536,C04277,SALARY,2018-05-20,32161.03,ACTIVE,BR030,BRANCH
5536,A005537,C04278,SAVINGS,2020-01-05,6601.54,CLOSED,BR016,ONLINE
5537,A005538,C04279,SALARY,2020-07-13,27129.86,DORMANT,BR018,BRANCH
5538,A005539,C04279,CURRENT,2024-03-02,54104.9,DORMANT,BR018,BRANCH
5539,A005540,C04280,CURRENT,2017-11-30,106876.58,ACTIVE,BR029,BRANCH
5540,A005541,C04281,SALARY,2022-03-21,97568.12,CLOSED,BR007,AGENT
5541,A005542,C04282,SAVINGS,2018-09-11,15588.99,ACTIVE,BR030,AGENT
5542,A005543,C04283,SALARY,2022-10-12,30486.35,CLOSED,BR004,AGENT
5543,A005544,C04284,FIXED DEPOSIT,2025-11-30,170928.28,ACTIVE,BR026,AGENT
5544,A005545,C04285,SALARY,2019-05-06,23710.1,ACTIVE,BR021,BRANCH
5545,A005546,C04286,SAVINGS,2018-09-26,25196.0,ACTIVE,BR012,BRANCH
5546,A005547,C04287,CURRENT,2019-07-16,12422.82,CLOSED,BR007,BRANCH
5547,A005548,C04288,CURRENT,2024-04-12,16705.78,DORMANT,BR029,ONLINE
5548,A005549,C04289,CURRENT,2019-10-14,2567.61,DORMANT,BR011,BRANCH
5549,A005550,C04290,FIXED DEPOSIT,2024-06-20,30390.27,ACTIVE,BR020,AGENT
5550,A005551,C04291,SALARY,2024-04-14,201804.83,ACTIVE,BR012,ONLINE
5551,A005552,C04292,SALARY,2019-03-02,58863.76,CLOSED,BR014,ONLINE
5552,A005553,C04292,CURRENT,2019-10-04,42165.51,CLOSED,BR014,AGENT
5553,A005554,C04293,SAVINGS,2022-12-29,25155.08,ACTIVE,BR009,BRANCH
5554,A005555,C04294,SAVINGS,2020-04-25,6904.03,CLOSED,BR012,ONLINE
5555,A005556,C04295,SALARY,2025-11-03,8404.66,ACTIVE,BR012,BRANCH
5556,A005557,C04295,FIXED DEPOSIT,2026-03-23,73525.86,ACTIVE,BR012,AGENT
5557,A005558,C04296,CURRENT,2025-12-07,21280.49,DORMANT,BR012,BRANCH
5558,A005559,C04296,CURRENT,2020-08-04,1625.42,ACTIVE,BR012,AGENT
5559,A005560,C04296,SALARY,2026-06-17,17538.38,ACTIVE,BR012,ONLINE
5560,A005561,C04297,SAVINGS,2024-09-27,4624.22,ACTIVE,BR010,BRANCH
5561,A005562,C04298,SALARY,2017-04-09,43949.69,ACTIVE,BR012,ONLINE
5562,A005563,C04299,SALARY,2023-07-24,4559.61,DORMANT,BR016,ONLINE
5563,A005564,C04300,CURRENT,2024-10-01,45977.84,CLOSED,BR027,AGENT
5564,A005565,C04301,SALARY,2025-05-07,29663.79,ACTIVE,BR003,AGENT
5565,A005566,C04301,FIXED DEPOSIT,2025-04-24,419938.88,DORMANT,BR003,ONLINE
5566,A005567,C04302,SALARY,2021-06-09,26889.58,ACTIVE,BR006,BRANCH
5567,A005568,C04302,FIXED DEPOSIT,2021-02-13,113618.72,CLOSED,BR006,BRANCH
5568,A005569,C04302,SAVINGS,2026-09-04,23756.87,CLOSED,BR006,AGENT
5569,A005570,C04303,FIXED DEPOSIT,2021-03-04,76147.88,ACTIVE,BR003,BRANCH
5570,A005571,C04304,SAVINGS,2023-09-26,4111.56,CLOSED,BR001,BRANCH
5571,A005572,C04305,SALARY,2019-07-07,6244.48,DORMANT,BR018,ONLINE
5572,A005573,C04305,SAVINGS,2021-12-15,31837.81,ACTIVE,BR018,BRANCH
5573,A005574,C04306,FIXED DEPOSIT,2018-07-07,234997.32,ACTIVE,BR001,AGENT
5574,A005575,C04306,SALARY,2023-02-09,3589.24,CLOSED,BR001,ONLINE
5575,A005576,C04307,FIXED DEPOSIT,2019-01-18,16606.02,ACTIVE,BR003,AGENT
